Matrix Size,Threads Count,Calculation Type,Average Result,Variance
704,9,simple,2.0089,0.0009535264666666673
704,10,simple,1.96129,0.00019715726666666693
704,11,simple,1.83409,4.4186466666667264e-05
704,12,simple,1.717113333333333,3.6464422222221455e-05
704,13,simple,1.9577833333333332,0.0002987088222222204
704,14,simple,1.9671899999999998,1.992466666666801e-06
704,15,simple,1.9804166666666667,0.001956582688888887
704,16,simple,1.95761,0.0008036148666666678
704,17,simple,1.9464533333333334,0.0014963820222222192
704,18,simple,1.9359633333333335,0.00021002535555555643
768,1,simple,11.129466666666666,0.0014818822222221995
768,2,simple,5.852946666666667,6.459948888888971e-05
768,3,simple,4.115986666666667,6.144762222222215e-05
768,4,simple,3.2086166666666665,0.0003064129555555572
768,5,simple,2.671606666666667,0.0002611544888888869
768,6,simple,2.29808,0.00012004326666666499
768,7,simple,2.8823933333333334,0.0033282226888888948
768,8,simple,2.6884,0.005025569400000003
768,9,simple,2.628766666666667,0.004111278955555552
768,10,simple,2.5711233333333334,0.0006042672222222217
768,11,simple,2.423056666666666,6.634708888888847e-05
768,12,simple,2.259183333333333,0.000373097688888889
768,13,simple,2.5607699999999998,0.0008020082666666694
768,14,simple,2.6098966666666663,0.00027548868888888946
768,15,simple,2.5652333333333335,0.00019008968888888748
768,16,simple,2.53791,0.0018271304666666625
768,17,simple,2.58167,0.00012331386666666747
768,18,simple,2.54013,0.0003785522666666667
832,1,simple,14.226866666666666,9.681555555556112e-05
832,2,simple,7.528046666666666,0.003755514288888876
832,3,simple,5.315823333333333,0.0007175520888888886
832,4,simple,4.146563333333334,0.0001612922888888886
832,5,simple,3.4360433333333336,0.00028223908888889087
832,6,simple,2.9729833333333335,0.0009107476222222148
832,7,simple,3.692466666666667,0.0014679558222222217
832,8,simple,3.4392366666666665,0.00031553848888889196
832,9,simple,3.4856266666666667,0.00014992722222222202
832,10,simple,3.3256666666666668,0.001494073088888887
832,11,simple,3.1628733333333336,9.959075555555534e-05
832,12,simple,2.9446366666666663,0.0002450766888888874
832,13,simple,3.2715599999999996,1.9854466666668057e-05
832,14,simple,3.2777966666666667,0.002288183022222215
832,15,simple,3.2998100000000004,0.004127733066666668
832,16,simple,3.252003333333333,0.0013384857555555553
832,17,simple,3.27082,0.0004171468666666637
832,18,simple,3.28438,0.00033512180000000344
896,1,simple,17.97106666666667,0.0002167022222222129
896,2,simple,9.63547,0.007986493266666684
896,3,simple,6.830543333333334,0.0004984584222222226
896,4,simple,5.276723333333333,6.055355555556373e-06
896,5,simple,4.361163333333334,0.000714875622222234
896,6,simple,3.721073333333333,0.00011917095555555387
896,7,simple,4.662396666666666,0.001301292688888867
896,8,simple,4.482193333333334,0.038872025688888895
896,9,simple,4.239283333333333,0.003136440088888862
896,10,simple,4.176279999999999,0.0026008624666666712
896,11,simple,4.012963333333333,0.0016450070888888964
896,12,simple,3.7794966666666667,8.758822222222146e-06
896,13,simple,4.049076666666666,0.0003889243555555563
896,14,simple,4.1174566666666665,0.0006289324222222073
896,15,simple,4.100776666666667,0.004263195088888872
896,16,simple,4.1107233333333335,0.0015119957555555501
896,17,simple,4.077516666666667,8.165268888888684e-05
896,18,simple,4.118223333333334,0.00011823882222222163
960,1,simple,22.424000000000003,0.0073270399999999375
960,2,simple,12.178166666666668,0.003359975555555547
960,3,simple,8.659543333333334,0.0028281120888888713
960,4,simple,6.660673333333333,3.865715555555321e-05
960,5,simple,5.43598,0.00018252686666666649
960,6,simple,4.617776666666667,0.00043284748888889143
960,7,simple,5.7358666666666664,0.0006973046888888871
960,8,simple,5.3125333333333336,0.0014754026888888765
960,9,simple,5.01895,0.01571292180000006
960,10,simple,5.202466666666667,0.012884391022222288
960,11,simple,4.916123333333332,2.2597622222223097e-05
960,12,simple,4.669146666666666,9.231428888888831e-05
960,13,simple,5.0503800000000005,0.007266260866666711
960,14,simple,5.056423333333334,0.00011721962222222203
960,15,simple,5.112850000000001,0.0017457205999999927
960,16,simple,5.111756666666667,0.0007350210888888935
960,17,simple,5.18517,0.00033862846666665833
960,18,simple,5.087796666666667,3.928815555555722e-05
1024,1,simple,27.846033333333335,0.003763042222222294
1024,2,simple,15.412799999999999,0.01173902000000004
1024,3,simple,10.861366666666667,0.0005524155555555583
1024,4,simple,8.25459,0.0009847092666666597
1024,5,simple,6.68109,0.0016728664666666737
1024,6,simple,5.685313333333333,0.0006806190222222167
1024,7,simple,7.091080000000001,0.00047494646666666816
1024,8,simple,6.514436666666666,0.0022422966222222277
1024,9,simple,6.034303333333334,0.0030785562888888903
1024,10,simple,6.240223333333333,0.0026647636222222244
1024,11,simple,6.006510000000001,0.005366480600000004
1024,12,simple,5.801970000000001,0.00022128726666666563
1024,13,simple,6.11842,0.0029258684666666674
1024,14,simple,6.250526666666667,0.0038544534888888906
1024,15,simple,6.135063333333334,0.002482729355555534
1024,16,simple,6.22769,0.0005218208666666612
1024,17,simple,6.254723333333334,0.0019093205555555561
1024,18,simple,6.264196666666667,0.0018726950888889031
